id,key,value,type
3339849217,street,Spruce Street,addr
3339849217,housenumber,8720,addr
3339849227,street,Monroe Court,addr
3339849227,housenumber,8723,addr
3339849237,street,Jeannette Street,addr
3339849237,housenumber,8733,addr
3339849247,street,Jeannette Street,addr
3339849247,housenumber,8807,addr
3339849257,street,Cohn Street,addr
3339849257,housenumber,8821,addr
3339849267,street,Birch Street,addr
3339849267,housenumber,8827,addr
3339849297,street,Hickory Street,addr
3339849297,housenumber,9005,addr
3339849307,street,Hickory Street,addr
3339849307,housenumber,9013,addr
3339849317,street,Hickory Street,addr
3339849317,housenumber,9021,addr
3339849327,street,Hickory Street,addr
3339849327,housenumber,9027,addr
3339849337,street,Cohn Street,addr
3339849337,housenumber,9038,addr
3339903921,railway,level_crossing,regular
3339913466,street,Ferry Place,addr
3339913466,housenumber,1301,addr
3339913476,street,Ferry Place,addr
3339913476,housenumber,1304,addr
3339913486,street,Dante Street,addr
3339913486,housenumber,1308,addr
3339917794,street,Ferry Place,addr
3339917794,housenumber,1312,addr
3339917804,street,General Ogden Street,addr
3339917804,housenumber,1316,addr
3339917814,street,Ferry Place,addr
3339917814,housenumber,1320,addr
3339917824,street,Monroe Street,addr
3339917824,housenumber,1323,addr
3339917834,street,Dante Street,addr
3339917834,housenumber,1328,addr
3339917844,street,Joliet Street,addr
3339917844,housenumber,1335,addr
3339917854,street,Eagle Street,addr
3339917854,housenumber,1342,addr
3339918196,street,Eagle Street,addr
3339918196,housenumber,1414,addr
3339918206,street,Dante Street,addr
3339918206,housenumber,1424,addr
3339918216,street,Monroe Street,addr
3339918216,housenumber,1434,addr
3339918226,street,South Carrollton Avenue,addr
3339918226,housenumber,1438,addr
3339918236,street,Jeannette Street,addr
3339918236,housenumber,8138,addr
3339918246,street,Willow Street,addr
3339918246,housenumber,8218,addr
3339918256,street,Willow Street,addr
3339918256,housenumber,8324,addr
3339918266,street,Willow Street,addr
3339918266,housenumber,8424,addr
3339918276,street,Plum Street,addr
3339918276,housenumber,8433,addr
3339918286,street,Willow Street,addr
3339918286,housenumber,8505,addr
3339918901,street,Willow Street,addr
3339918901,housenumber,8601,addr
3339918911,street,Jeannette Street,addr
3339918911,housenumber,8620,addr
3339918921,street,Willow Street,addr
3339918921,housenumber,8630,addr
3339918931,street,Jeannette Street,addr
3339918931,housenumber,8724,addr
3339918941,street,Jeannette Street,addr
3339918941,housenumber,8812,addr
3339918951,street,Plum Street,addr
3339918951,housenumber,8825,addr
3339918961,street,Plum Street,addr
3339918961,housenumber,8839,addr
3339918971,street,Willow Street,addr
3339918971,housenumber,8934,addr
3339969414,street,Oak Street,addr
3339969414,housenumber,8434,addr
3339969424,street,Plum Street,addr
3339969424,housenumber,8522,addr
3339969434,street,Oak Street,addr
3339969434,housenumber,8534,addr
3339969444,street,Plum Street,addr
3339969444,housenumber,8620,addr
3339969454,street,Oak Street,addr
3339969454,housenumber,8635,addr
3339969464,street,Oak Street,addr
3339969464,housenumber,8719,addr
3339969474,street,Plum Street,addr
3339969474,housenumber,8824,addr
3339972766,street,Monroe Street,addr
3339972766,housenumber,1103,addr
3339972776,street,Monroe Street,addr
3339972776,housenumber,1109,addr
3339972786,street,Joliet Street,addr
3339972786,housenumber,1114,addr
3339973338,street,Dante Street,addr
3339973338,housenumber,1232,addr
3339973348,street,Monroe Street,addr
3339973348,housenumber,1236,addr
3339973358,street,Oak Street,addr
3339973358,housenumber,8115,addr
3339973368,street,Oak Street,addr
3339973368,housenumber,8126,addr
3339973378,street,Oak Street,addr
3339973378,housenumber,8140,addr
3339973388,street,Zimple Street,addr
3339973388,housenumber,8211,addr
3339973498,street,Dante Street,addr
3339973498,housenumber,1124,addr
3339973508,street,Cambronne Street,addr
3339973508,housenumber,1133,addr
3339973518,street,Dante Street,addr
3339973518,housenumber,1208,addr
3339973528,street,Eagle Street,addr
3339973528,housenumber,1215,addr
3339973538,street,Monroe Street,addr
3339973538,housenumber,1220,addr
3339973548,street,Monroe Street,addr
3339973548,housenumber,1224,addr
3339973558,street,Cambronne Street,addr
3339973558,housenumber,1228,addr
3339973598,street,Oak Street,addr
3339973598,housenumber,8230,addr
3339973608,street,Oak Street,addr
3339973608,housenumber,8241,addr
3339973618,street,Oak Street,addr
3339973618,housenumber,8317,addr
3339973628,street,Zimple Street,addr
3339973628,housenumber,8325,addr
3340023053,street,South Carrollton Avenue,addr
3340023053,housenumber,501,addr
3340023063,street,Short Street,addr
3340023063,housenumber,507,addr
3340023073,street,Hillary Street,addr
3340023073,housenumber,540,addr
3340023083,street,Adams Street,addr
3340023083,housenumber,616,addr
3340026099,street,Burdette Street,addr
3340026099,housenumber,629,addr
3340026109,street,Hillary Street,addr
3340026109,housenumber,701,addr
3340026119,street,Adams Street,addr
3340026119,housenumber,717,addr
3340026129,street,Short Street,addr
3340026129,housenumber,729,addr
3340026139,street,Maple Street,addr
3340026139,housenumber,7432,addr
3340026298,street,Saint Charles Avenue,addr
3340026298,housenumber,7452,addr
3340026308,street,Maple Street,addr
3340026308,housenumber,7532,addr
3340026318,street,Hampson Street,addr
3340026318,housenumber,7615,addr
3340026328,street,Hampson Street,addr
3340026328,housenumber,7709,addr
3340026338,street,Maple Street,addr
3340026338,housenumber,7724,addr
3340026348,street,Saint Charles Avenue,addr
3340026348,housenumber,7818,addr
3340026358,street,Maple Street,addr
3340026358,housenumber,7918,addr
3340026368,street,Hampson Street,addr
3340026368,housenumber,8002,addr
3340053421,street,Adams Street,addr
3340053421,housenumber,205,addr
3340053431,street,Cherokee Street,addr
3340053431,housenumber,228,addr
3340053441,street,Hillary Street,addr
3340053441,housenumber,250,addr
3340053451,street,Hillary Street,addr
3340053451,housenumber,300,addr
3340053461,street,Burdette Street,addr
3340053461,housenumber,312,addr
3340053471,street,Adams Street,addr
3340053471,housenumber,327,addr
3340053481,street,Hillary Street,addr
3340053481,housenumber,400,addr
3340053491,street,Adams Street,addr
3340053491,housenumber,406,addr
3340060019,street,Hurst Street,addr
3340060019,housenumber,7532,addr
3340060029,street,Hurst Street,addr
3340060029,housenumber,7611,addr
3340060039,street,Benjamin Street,addr
3340060039,housenumber,7621,addr
3340060049,street,Benjamin Street,addr
3340060049,housenumber,7711,addr
3340060059,street,Benjamin Street,addr
3340060059,housenumber,7801,addr
3340060069,street,Dominican Street,addr
3340060069,housenumber,7838,addr
3340060499,street,Cherokee Street,addr
3340060499,housenumber,426,addr
3340060509,street,Short Street,addr
3340060509,housenumber,439,addr
3340065173,street,Alvin Callender Street,addr
3340065173,housenumber,130,addr
3340065183,street,Millaudon Street,addr
3340065183,housenumber,209,addr
3340074596,street,Cherokee Street,addr
3340074596,housenumber,325,addr
3340074606,street,Lowerline Street,addr
3340074606,housenumber,520,addr
3340074616,street,Prytania Street,addr
3340074616,housenumber,7431,addr
3340074626,street,Pitt Street,addr
3340074626,housenumber,7445,addr
3340074636,street,Benjamin Street,addr
3340074636,housenumber,7465,addr
3340118261,street,Maple Street,addr
3340118261,housenumber,8035,addr
3340118271,street,Short Street,addr
3340118271,housenumber,820,addr
3340118281,street,Fern Street,addr
3340118281,housenumber,832,addr
3340118291,street,Fern Street,addr
3340118291,housenumber,901,addr
3340118342,street,Maple Street,addr
3340118342,housenumber,7601,addr
3340118352,street,Freret Street,addr
3340118352,housenumber,7613,addr
3340118362,street,Freret Street,addr
3340118362,housenumber,7625,addr
3340118372,street,Zimple Street,addr
3340118372,housenumber,7638,addr
3340118382,street,Zimple Street,addr
3340118382,housenumber,7728,addr
3340118392,street,Freret Street,addr
3340118392,housenumber,7811,addr
3340119001,street,Adams Street,addr
3340119001,housenumber,1008,addr
3340119011,street,Fern Street,addr
3340119011,housenumber,1019,addr
3340119021,street,Cherokee Street,addr
3340119021,housenumber,1025,addr
3340119031,street,Fern Street,addr
3340119031,housenumber,1030,addr
3340119041,street,Burdette Street,addr
3340119041,housenumber,1038,addr
3340119051,street,Freret Street,addr
3340119051,housenumber,7400,addr
3340119061,street,Burthe Street,addr
3340119061,housenumber,7419,addr
3340119071,street,Freret Street,addr
3340119071,housenumber,7433,addr
3340119081,street,Freret Street,addr
3340119081,housenumber,7507,addr
3340119091,street,Burthe Street,addr
3340119091,housenumber,7529,addr
3340119302,street,Burthe Street,addr
3340119302,housenumber,7829,addr
3340119312,street,Burthe Street,addr
3340119312,housenumber,7900,addr
3340119322,street,Cherokee Street,addr
3340119322,housenumber,800,addr
3340119332,street,Short Street,addr
3340119332,housenumber,801,addr
3340119700,street,Lowerline Street,addr
3340119700,housenumber,916,addr
3340119710,street,South Carrollton Avenue,addr
3340119710,housenumber,929,addr
3340119720,street,Hillary Street,addr
3340119720,housenumber,939,addr
3340131528,street,Adams Street,addr
3340131528,housenumber,1329,addr
3340131538,street,Burdette Street,addr
3340131538,housenumber,1338,addr
3340131548,street,Oak Street,addr
3340131548,housenumber,7502,addr
3340131558,street,Zimple Street,addr
3340131558,housenumber,7515,addr
3340131568,street,Zimple Street,addr
3340131568,housenumber,7519,addr
3340131578,street,Oak Street,addr
3340131578,housenumber,7528,addr
3340131588,street,Plum Street,addr
3340131588,housenumber,7554,addr
3340142924,street,Fern Street,addr
3340142924,housenumber,1111,addr
3340142934,street,Adams Street,addr
3340142934,housenumber,1124,addr
3340142944,street,Cherokee Street,addr
3340142944,housenumber,1130,addr
3340142954,street,Hillary Street,addr
3340142954,housenumber,1134,addr
3340142964,street,Lowerline Street,addr
3340142964,housenumber,1200,addr
3340142974,street,Fern Street,addr
3340142974,housenumber,1213,addr
3340142984,street,Fern Street,addr
3340142984,housenumber,1219,addr
3340143699,street,Fern Street,addr
3340143699,housenumber,1240,addr
3340143709,street,Adams Street,addr
3340143709,housenumber,1314,addr
3340143896,street,Zimple Street,addr
3340143896,housenumber,7609,addr
3340143906,street,Oak Street,addr
3340143906,housenumber,7625,addr
3340143916,street,Willow Street,addr
3340143916,housenumber,7718,addr
3340143926,street,Oak Street,addr
3340143926,housenumber,7724,addr
3340143936,street,Oak Street,addr
3340143936,housenumber,7731,addr
3340143946,street,Zimple Street,addr
3340143946,housenumber,7737,addr
3340143956,street,Willow Street,addr
3340143956,housenumber,7804,addr
3340143966,street,Plum Street,addr
3340143966,housenumber,7836,addr
3340143976,street,Plum Street,addr
3340143976,housenumber,7906,addr
3340143986,street,Plum Street,addr
3340143986,housenumber,7934,addr
3340143996,street,Willow Street,addr
3340143996,housenumber,8034,addr
3340165105,street,Adams Street,addr
3340165105,housenumber,1421,addr
3340165115,street,Adams Street,addr
3340165115,housenumber,1500,addr
3340165125,street,Lowerline Street,addr
3340165125,housenumber,1526,addr
3340165135,street,Adams Street,addr
3340165135,housenumber,1536,addr
3340165145,street,Fern Street,addr
3340165145,housenumber,1600,addr
3340165155,street,Adams Street,addr
3340165155,housenumber,1610,addr
3340165165,street,Burdette Street,addr
3340165165,housenumber,1618,addr
3340165175,street,Fern Street,addr
3340165175,housenumber,1638,addr
3340165185,street,Willow Street,addr
3340165185,housenumber,7601,addr
3340167797,street,Jeannette Street,addr
3340167797,housenumber,7704,addr
3340167807,street,Birch Street,addr
3340167807,housenumber,7721,addr
3340167817,street,Jeannette Street,addr
3340167817,housenumber,7800,addr
3340167827,street,Willow Street,addr
3340167827,housenumber,7815,addr
3340167837,street,Green Street,addr
3340167837,housenumber,7900,addr
3340167847,street,Birch Street,addr
3340167847,housenumber,7931,addr
3340168177,street,Fern Street,addr
3340168177,housenumber,1702,addr
3340168187,street,South Carrollton Avenue,addr
3340168187,housenumber,1709,addr
3340173695,street,Hickory Street,addr
3340173695,housenumber,7722,addr
3340173705,street,Cohn Street,addr
3340173705,housenumber,7735,addr
3340173715,street,Hickory Street,addr
3340173715,housenumber,7803,addr
3340173725,street,Hickory Street,addr
3340173725,housenumber,7810,addr
3340173735,street,Green Street,addr
3340173735,housenumber,7815,addr
3340173745,street,Cohn Street,addr
3340173745,housenumber,7821,addr
3340173755,street,Green Street,addr
3340173755,housenumber,7831,addr
3340173765,street,Panola Street,addr
3340173765,housenumber,7838,addr
3340173775,street,Cohn Street,addr
3340173775,housenumber,7907,addr
3340173785,street,Hickory Street,addr
3340173785,housenumber,7916,addr
3340174097,street,Lowerline Street,addr
3340174097,housenumber,1814,addr
3340174107,street,Lowerline Street,addr
3340174107,housenumber,1818,addr
3340174117,street,Fern Street,addr
3340174117,housenumber,1821,addr
3340174127,street,Adams Street,addr
3340174127,housenumber,1824,addr
3340174137,street,Adams Street,addr
3340174137,housenumber,1830,addr
3340174147,street,South Carrollton Avenue,addr
3340174147,housenumber,1839,addr
3340174157,street,Short Street,addr
3340174157,housenumber,1903,addr
3340174167,street,South Carrollton Avenue,addr
3340174167,housenumber,1917,addr
3340174177,street,Short Street,addr
3340174177,housenumber,1922,addr
3340174187,street,South Carrollton Avenue,addr
3340174187,housenumber,1931,addr
